"orderid","profit","website_session_id","source","marketing_campaign","content","device"
"23755","31.50","368833","bsearch","nonbrand","b_ad_1","desktop"
"23756","30.50","368849","","","","desktop"
"23757","51.00","368866","","","","desktop"
"23758","69.00","368878","gsearch","nonbrand","g_ad_1","desktop"
"23759","51.00","368888","gsearch","nonbrand","g_ad_1","desktop"
"23760","52.00","368911","gsearch","nonbrand","g_ad_1","desktop"
"23761","30.50","368943","gsearch","nonbrand","g_ad_1","desktop"
"23762","62.00","368944","gsearch","nonbrand","g_ad_1","mobile"
"23764","31.50","368954","gsearch","nonbrand","g_ad_1","desktop"
"23765","30.50","368958","socialbook","desktop_targeted","social_ad_2","desktop"
"23763","30.50","368960","gsearch","nonbrand","g_ad_1","desktop"
"23766","30.50","368993","gsearch","nonbrand","g_ad_1","desktop"
"23767","30.50","368995","gsearch","nonbrand","g_ad_1","desktop"
"23768","30.50","369000","bsearch","nonbrand","b_ad_1","desktop"
"23769","31.50","369013","gsearch","nonbrand","g_ad_1","desktop"
"23770","30.50","369020","","","","desktop"
"23771","30.50","369051","","","","desktop"
"23772","30.50","369062","","","","desktop"
"23773","30.50","369077","gsearch","nonbrand","g_ad_1","desktop"
"23774","58.00","369092","","","","desktop"
"23775","62.00","369099","bsearch","brand","b_ad_2","desktop"
"23776","30.50","369102","bsearch","nonbrand","b_ad_1","desktop"
"23777","62.00","369145","gsearch","nonbrand","g_ad_1","desktop"
"23778","30.50","369159","gsearch","nonbrand","g_ad_1","desktop"
"23779","62.00","369170","","","","desktop"
"23781","30.50","369171","gsearch","nonbrand","g_ad_1","desktop"
"23780","30.50","369172","","","","mobile"
"23783","51.00","369184","gsearch","nonbrand","g_ad_1","desktop"
"23782","52.00","369188","","","","desktop"
"23784","30.50","369192","gsearch","nonbrand","g_ad_1","desktop"
"23785","30.50","369204","gsearch","nonbrand","g_ad_1","mobile"
"23786","30.50","369215","gsearch","nonbrand","g_ad_1","desktop"
"23787","52.00","369247","gsearch","nonbrand","g_ad_1","desktop"
"23788","30.50","369256","gsearch","nonbrand","g_ad_1","desktop"
"23789","51.00","369259","","","","desktop"
"23790","30.50","369266","gsearch","nonbrand","g_ad_1","desktop"
"23791","30.50","369303","gsearch","nonbrand","g_ad_1","desktop"
"23792","20.50","369314","","","","mobile"
"23793","30.50","369339","bsearch","nonbrand","b_ad_1","desktop"
"23794","68.00","369342","gsearch","nonbrand","g_ad_1","desktop"
"23796","58.00","369365","gsearch","nonbrand","g_ad_1","mobile"
"23795","30.50","369369","gsearch","nonbrand","g_ad_1","desktop"
"23797","30.50","369394","gsearch","nonbrand","g_ad_1","desktop"
"23798","30.50","369396","gsearch","nonbrand","g_ad_1","mobile"
"23799","51.00","369405","bsearch","brand","b_ad_2","desktop"
"23800","31.50","369421","gsearch","brand","g_ad_2","desktop"
"23801","31.50","369423","","","","desktop"
"23802","37.50","369437","","","","desktop"
"23804","30.50","369465","gsearch","nonbrand","g_ad_1","desktop"
"23803","30.50","369469","bsearch","nonbrand","b_ad_1","desktop"
"23805","30.50","369482","gsearch","nonbrand","g_ad_1","mobile"
"23806","62.00","369487","gsearch","nonbrand","g_ad_1","desktop"
"23807","37.50","369510","","","","mobile"
"23808","31.50","369517","gsearch","nonbrand","g_ad_1","desktop"
"23811","30.50","369550","gsearch","nonbrand","g_ad_1","desktop"
"23810","30.50","369551","bsearch","nonbrand","b_ad_1","desktop"
"23812","37.50","369603","gsearch","brand","g_ad_2","desktop"
"23813","30.50","369626","gsearch","nonbrand","g_ad_1","desktop"
"23814","30.50","369649","bsearch","brand","b_ad_2","desktop"
"23815","62.00","369673","gsearch","nonbrand","g_ad_1","desktop"
"23816","30.50","369685","gsearch","nonbrand","g_ad_1","desktop"
"23818","51.00","369687","","","","desktop"
"23817","51.00","369689","","","","desktop"
"23819","37.50","369714","","","","desktop"
"23820","31.50","369715","socialbook","desktop_targeted","social_ad_2","desktop"
"23821","51.00","369722","gsearch","nonbrand","g_ad_1","desktop"
"23822","37.50","369726","gsearch","nonbrand","g_ad_1","desktop"
"23823","52.00","369753","","","","desktop"
"23824","30.50","369769","","","","desktop"
"23826","30.50","369777","gsearch","nonbrand","g_ad_1","desktop"
"23825","30.50","369780","gsearch","nonbrand","g_ad_1","desktop"
"23827","52.00","369784","bsearch","nonbrand","b_ad_1","desktop"
"23828","51.00","369809","gsearch","nonbrand","g_ad_1","desktop"
"23829","37.50","369810","gsearch","nonbrand","g_ad_1","desktop"
"23830","37.50","369814","gsearch","nonbrand","g_ad_1","desktop"
"23831","30.50","369816","gsearch","nonbrand","g_ad_1","desktop"
"23832","30.50","369837","bsearch","brand","b_ad_2","desktop"
"23833","68.00","369848","bsearch","nonbrand","b_ad_1","desktop"
"23834","30.50","369854","gsearch","brand","g_ad_2","desktop"
"23835","51.00","369856","gsearch","nonbrand","g_ad_1","desktop"
"23836","30.50","369870","gsearch","nonbrand","g_ad_1","desktop"
"23837","31.50","369871","socialbook","desktop_targeted","social_ad_2","desktop"
"23838","30.50","369908","gsearch","nonbrand","g_ad_1","mobile"
"23839","30.50","369936","gsearch","nonbrand","g_ad_1","desktop"
"23840","52.00","369951","gsearch","nonbrand","g_ad_1","desktop"
"23841","31.50","369953","gsearch","nonbrand","g_ad_1","desktop"
"23842","30.50","369964","","","","desktop"
"23843","31.50","369989","","","","desktop"
"23844","37.50","369992","gsearch","nonbrand","g_ad_1","desktop"
"23845","30.50","369998","","","","desktop"
"23846","51.00","370007","gsearch","nonbrand","g_ad_1","desktop"
"23847","37.50","370021","gsearch","nonbrand","g_ad_1","desktop"
"23848","37.50","370023","gsearch","nonbrand","g_ad_1","mobile"
"23849","30.50","370028","bsearch","brand","b_ad_2","mobile"
"23850","51.00","370029","bsearch","brand","b_ad_2","desktop"
"23851","52.00","370035","","","","desktop"
"23852","30.50","370051","gsearch","nonbrand","g_ad_1","mobile"
"23853","30.50","370052","bsearch","nonbrand","b_ad_1","desktop"
"23854","37.50","370069","gsearch","nonbrand","g_ad_1","desktop"
"23855","52.00","370079","socialbook","desktop_targeted","social_ad_2","desktop"
"23856","51.00","370083","gsearch","nonbrand","g_ad_1","desktop"
"23857","30.50","370088","gsearch","nonbrand","g_ad_1","desktop"
"23858","51.00","370091","","","","desktop"
"23859","30.50","370096","gsearch","brand","g_ad_2","desktop"
"23860","30.50","370097","gsearch","nonbrand","g_ad_1","desktop"
"23861","30.50","370104","bsearch","nonbrand","b_ad_1","desktop"
"23862","30.50","370117","gsearch","nonbrand","g_ad_1","mobile"
"23863","30.50","370134","gsearch","nonbrand","g_ad_1","desktop"
"23864","30.50","370136","gsearch","nonbrand","g_ad_1","desktop"
"23865","30.50","370140","gsearch","nonbrand","g_ad_1","desktop"
"23866","37.50","370146","bsearch","brand","b_ad_2","desktop"
"23867","51.00","370156","gsearch","nonbrand","g_ad_1","desktop"
"23868","20.50","370157","gsearch","nonbrand","g_ad_1","desktop"
"23869","51.00","370196","","","","desktop"
"23870","30.50","370238","","","","desktop"
"23871","62.00","370242","bsearch","nonbrand","b_ad_1","desktop"
"23872","37.50","370251","gsearch","nonbrand","g_ad_1","desktop"
"23873","30.50","370266","gsearch","brand","g_ad_2","desktop"
"23874","51.00","370304","gsearch","nonbrand","g_ad_1","desktop"
"23875","31.50","370314","gsearch","nonbrand","g_ad_1","desktop"
"23876","52.00","370331","gsearch","brand","g_ad_2","desktop"
"23877","30.50","370342","","","","desktop"
"23878","30.50","370361","gsearch","brand","g_ad_2","desktop"
"23879","51.00","370363","gsearch","nonbrand","g_ad_1","desktop"
"23880","68.00","370378","gsearch","nonbrand","g_ad_1","desktop"
"23881","62.00","370415","gsearch","nonbrand","g_ad_1","desktop"
"23882","31.50","370427","gsearch","nonbrand","g_ad_1","desktop"
"23883","37.50","370431","gsearch","brand","g_ad_2","desktop"
"23884","62.00","370469","bsearch","nonbrand","b_ad_1","desktop"
"23885","62.00","370499","gsearch","nonbrand","g_ad_1","desktop"
"23886","62.00","370516","","","","mobile"
"23887","51.00","370522","","","","desktop"
"23888","37.50","370581","","","","desktop"
"23889","30.50","370587","gsearch","brand","g_ad_2","desktop"
"23890","30.50","370611","gsearch","nonbrand","g_ad_1","desktop"
"23891","37.50","370632","gsearch","brand","g_ad_2","mobile"
"23893","37.50","370635","gsearch","nonbrand","g_ad_1","desktop"
"23892","31.50","370638","","","","desktop"
"23894","30.50","370641","gsearch","nonbrand","g_ad_1","desktop"
"23895","30.50","370658","","","","desktop"
"23896","37.50","370659","bsearch","nonbrand","b_ad_1","desktop"
"23897","51.00","370669","gsearch","nonbrand","g_ad_1","mobile"
"23898","31.50","370692","gsearch","nonbrand","g_ad_1","desktop"
"23899","30.50","370702","gsearch","nonbrand","g_ad_1","mobile"
"23900","31.50","370703","gsearch","brand","g_ad_2","desktop"
"23901","30.50","370710","gsearch","nonbrand","g_ad_1","desktop"
"23902","30.50","370720","bsearch","brand","b_ad_2","desktop"
"23903","51.00","370746","","","","desktop"
"23904","37.50","370748","gsearch","nonbrand","g_ad_1","desktop"
"23905","37.50","370749","gsearch","nonbrand","g_ad_1","desktop"
"23906","30.50","370759","","","","desktop"
"23907","58.00","370770","gsearch","nonbrand","g_ad_1","desktop"
"23908","30.50","370787","bsearch","nonbrand","b_ad_1","desktop"
"23910","51.00","370789","gsearch","nonbrand","g_ad_1","desktop"
"23909","68.00","370794","gsearch","nonbrand","g_ad_1","desktop"
"23911","30.50","370819","bsearch","nonbrand","b_ad_1","desktop"
"23912","30.50","370825","gsearch","nonbrand","g_ad_1","desktop"
"23913","30.50","370830","bsearch","brand","b_ad_2","desktop"
"23914","30.50","370855","gsearch","nonbrand","g_ad_1","desktop"
"23915","30.50","370862","gsearch","brand","g_ad_2","desktop"
"23916","30.50","370875","","","","desktop"
"23917","51.00","370887","bsearch","nonbrand","b_ad_1","desktop"
"23918","37.50","370889","gsearch","nonbrand","g_ad_1","desktop"
"23919","31.50","370900","gsearch","nonbrand","g_ad_1","desktop"
"23920","37.50","370904","gsearch","nonbrand","g_ad_1","desktop"
"23921","62.00","370942","bsearch","nonbrand","b_ad_1","desktop"
"23922","37.50","370945","gsearch","nonbrand","g_ad_1","desktop"
"23923","30.50","370958","","","","desktop"
"23924","30.50","370983","gsearch","nonbrand","g_ad_1","desktop"
"23925","37.50","370988","gsearch","brand","g_ad_2","mobile"
"23926","30.50","370990","socialbook","desktop_targeted","social_ad_2","desktop"
"23927","37.50","371017","gsearch","nonbrand","g_ad_1","desktop"
"23928","37.50","371035","","","","desktop"
"23929","51.00","371048","gsearch","brand","g_ad_2","desktop"
"23930","68.00","371070","gsearch","nonbrand","g_ad_1","desktop"
"23931","69.00","371074","bsearch","nonbrand","b_ad_1","desktop"
"23932","30.50","371097","socialbook","desktop_targeted","social_ad_2","desktop"
"23933","37.50","371099","bsearch","nonbrand","b_ad_1","desktop"
"23934","30.50","371130","","","","desktop"
"23935","31.50","371138","gsearch","brand","g_ad_2","desktop"
"23937","62.00","371176","","","","desktop"
"23936","30.50","371180","","","","desktop"
"23938","37.50","371193","gsearch","nonbrand","g_ad_1","desktop"
"23939","30.50","371199","bsearch","nonbrand","b_ad_1","desktop"
"23940","69.00","371205","gsearch","nonbrand","g_ad_1","desktop"
"23941","31.50","371206","gsearch","nonbrand","g_ad_1","desktop"
"23942","30.50","371210","gsearch","nonbrand","g_ad_1","mobile"
"23943","30.50","371213","bsearch","nonbrand","b_ad_1","desktop"
"23944","30.50","371217","bsearch","nonbrand","b_ad_1","desktop"
"23945","30.50","371240","bsearch","nonbrand","b_ad_1","desktop"
"23947","30.50","371245","gsearch","nonbrand","g_ad_1","desktop"
"23946","30.50","371252","gsearch","nonbrand","g_ad_1","desktop"
"23948","30.50","371263","gsearch","nonbrand","g_ad_1","desktop"
"23949","51.00","371266","","","","mobile"
"23950","30.50","371267","gsearch","nonbrand","g_ad_1","desktop"
"23951","30.50","371270","gsearch","nonbrand","g_ad_1","desktop"
"23952","30.50","371293","gsearch","brand","g_ad_2","desktop"
"23953","30.50","371298","gsearch","nonbrand","g_ad_1","mobile"
"23954","30.50","371306","gsearch","nonbrand","g_ad_1","desktop"
"23955","30.50","371311","gsearch","brand","g_ad_2","desktop"
"23956","30.50","371316","gsearch","nonbrand","g_ad_1","desktop"
"23957","51.00","371329","gsearch","nonbrand","g_ad_1","desktop"
"23958","30.50","371330","gsearch","nonbrand","g_ad_1","desktop"
"23959","62.00","371345","bsearch","nonbrand","b_ad_1","desktop"
"23960","30.50","371375","gsearch","nonbrand","g_ad_1","desktop"
"23962","31.50","371399","gsearch","nonbrand","g_ad_1","desktop"
"23963","58.00","371407","gsearch","nonbrand","g_ad_1","desktop"
"23964","52.00","371410","bsearch","nonbrand","b_ad_1","desktop"
"23965","58.00","371418","gsearch","nonbrand","g_ad_1","desktop"
"23966","31.50","371432","bsearch","nonbrand","b_ad_1","desktop"
"23967","20.50","371437","gsearch","nonbrand","g_ad_1","desktop"
"23968","58.00","371442","gsearch","nonbrand","g_ad_1","desktop"
"23969","31.50","371451","","","","desktop"
"23970","51.00","371459","gsearch","nonbrand","g_ad_1","desktop"
"23971","62.00","371475","gsearch","nonbrand","g_ad_1","desktop"
"23972","31.50","371494","gsearch","brand","g_ad_2","desktop"
"23976","68.00","371544","gsearch","nonbrand","g_ad_1","mobile"
"23974","30.50","371546","gsearch","brand","g_ad_2","mobile"
"23977","51.00","371551","gsearch","nonbrand","g_ad_1","desktop"
"23978","30.50","371552","gsearch","nonbrand","g_ad_1","mobile"
"23979","31.50","371553","bsearch","nonbrand","b_ad_1","desktop"
"23975","30.50","371554","","","","desktop"
"23980","37.50","371573","bsearch","brand","b_ad_2","desktop"
"23981","37.50","371587","gsearch","nonbrand","g_ad_1","desktop"
"23982","51.00","371607","gsearch","nonbrand","g_ad_1","desktop"
"23984","37.50","371613","gsearch","nonbrand","g_ad_1","desktop"
"23983","30.50","371614","gsearch","nonbrand","g_ad_1","desktop"
"23985","30.50","371617","gsearch","nonbrand","g_ad_1","desktop"
"23986","52.00","371627","","","","mobile"
"23987","30.50","371665","gsearch","nonbrand","g_ad_1","desktop"
"23988","62.00","371667","gsearch","nonbrand","g_ad_1","desktop"
"23989","30.50","371675","bsearch","nonbrand","b_ad_1","desktop"
"23990","31.50","371678","bsearch","nonbrand","b_ad_1","desktop"
"23991","30.50","371683","","","","desktop"
"23992","68.00","371718","gsearch","nonbrand","g_ad_1","desktop"
"23993","58.00","371725","gsearch","nonbrand","g_ad_1","desktop"
"23994","37.50","371730","gsearch","nonbrand","g_ad_1","desktop"
"23995","30.50","371740","gsearch","nonbrand","g_ad_1","desktop"
"23996","30.50","371748","gsearch","nonbrand","g_ad_1","desktop"
"23997","30.50","371753","gsearch","nonbrand","g_ad_1","desktop"
"23998","31.50","371787","gsearch","nonbrand","g_ad_1","desktop"
"23999","51.00","371798","gsearch","nonbrand","g_ad_1","desktop"
"24000","30.50","371807","gsearch","nonbrand","g_ad_1","desktop"
"24001","30.50","371814","gsearch","nonbrand","g_ad_1","desktop"
"24002","31.50","371828","gsearch","nonbrand","g_ad_1","desktop"
"24004","52.00","371873","gsearch","nonbrand","g_ad_1","desktop"
"24005","30.50","371881","gsearch","nonbrand","g_ad_1","desktop"
"24007","30.50","371884","gsearch","nonbrand","g_ad_1","desktop"
"24006","30.50","371885","bsearch","nonbrand","b_ad_1","mobile"
"24008","68.00","371913","","","","desktop"
"24009","51.00","371915","gsearch","nonbrand","g_ad_1","desktop"
"24010","62.00","371921","bsearch","nonbrand","b_ad_1","desktop"
"24011","30.50","371927","socialbook","desktop_targeted","social_ad_2","desktop"
"24012","31.50","371941","","","","mobile"
"24013","31.50","371954","bsearch","nonbrand","b_ad_1","desktop"
"24014","68.00","372000","gsearch","nonbrand","g_ad_1","mobile"
"24015","30.50","372002","gsearch","nonbrand","g_ad_1","desktop"
"24016","37.50","372012","gsearch","nonbrand","g_ad_1","desktop"
"24018","62.00","372053","socialbook","desktop_targeted","social_ad_2","desktop"
"24017","68.00","372054","bsearch","nonbrand","b_ad_1","desktop"
"24019","37.50","372064","gsearch","nonbrand","g_ad_1","desktop"
"24020","31.50","372066","gsearch","nonbrand","g_ad_1","mobile"
"24021","52.00","372089","","","","mobile"
"24022","62.00","372099","","","","desktop"
"24023","30.50","372100","gsearch","nonbrand","g_ad_1","desktop"
"24024","51.00","372117","gsearch","nonbrand","g_ad_1","desktop"
"24025","30.50","372122","gsearch","nonbrand","g_ad_1","desktop"
"24026","30.50","372132","gsearch","nonbrand","g_ad_1","desktop"
"24027","31.50","372133","","","","mobile"
"24028","58.00","372153","gsearch","nonbrand","g_ad_1","mobile"
"24029","37.50","372158","gsearch","nonbrand","g_ad_1","mobile"
"24030","62.00","372169","gsearch","nonbrand","g_ad_1","desktop"
"24031","30.50","372184","gsearch","nonbrand","g_ad_1","desktop"
"24032","37.50","372188","gsearch","brand","g_ad_2","desktop"
"24033","68.00","372222","gsearch","nonbrand","g_ad_1","desktop"
"24034","62.00","372227","","","","desktop"
"24035","51.00","372241","gsearch","nonbrand","g_ad_1","desktop"
"24036","51.00","372245","gsearch","nonbrand","g_ad_1","desktop"
"24037","30.50","372252","bsearch","nonbrand","b_ad_1","desktop"
"24039","31.50","372272","socialbook","desktop_targeted","social_ad_2","desktop"
"24038","30.50","372277","gsearch","nonbrand","g_ad_1","desktop"
"24040","58.00","372278","gsearch","nonbrand","g_ad_1","desktop"
"24042","30.50","372289","","","","desktop"
"24041","51.00","372291","gsearch","nonbrand","g_ad_1","desktop"
"24043","30.50","372313","bsearch","nonbrand","b_ad_1","desktop"
"24044","51.00","372318","gsearch","nonbrand","g_ad_1","desktop"
"24045","52.00","372353","gsearch","nonbrand","g_ad_1","mobile"
"24046","30.50","372368","bsearch","nonbrand","b_ad_1","desktop"
"24047","30.50","372379","gsearch","nonbrand","g_ad_1","desktop"
"24048","37.50","372395","bsearch","nonbrand","b_ad_1","desktop"
"24049","37.50","372401","gsearch","brand","g_ad_2","desktop"
"24050","62.00","372406","gsearch","nonbrand","g_ad_1","mobile"
"24051","51.00","372415","gsearch","nonbrand","g_ad_1","desktop"
"24052","37.50","372435","","","","desktop"
"24053","30.50","372436","gsearch","nonbrand","g_ad_1","desktop"
"24054","30.50","372452","gsearch","nonbrand","g_ad_1","desktop"
"24055","31.50","372467","gsearch","nonbrand","g_ad_1","desktop"
"24056","30.50","372473","gsearch","nonbrand","g_ad_1","desktop"
"24057","30.50","372477","gsearch","nonbrand","g_ad_1","desktop"
"24058","37.50","372493","","","","desktop"
"24059","58.00","372511","gsearch","nonbrand","g_ad_1","desktop"
"24060","30.50","372515","bsearch","nonbrand","b_ad_1","desktop"
"24061","51.00","372528","bsearch","nonbrand","b_ad_1","desktop"
"24062","51.00","372533","gsearch","nonbrand","g_ad_1","desktop"
"24063","58.00","372548","gsearch","nonbrand","g_ad_1","desktop"
"24064","37.50","372574","gsearch","nonbrand","g_ad_1","desktop"
"24065","51.00","372580","gsearch","nonbrand","g_ad_1","desktop"
"24066","30.50","372583","socialbook","desktop_targeted","social_ad_2","desktop"
"24067","30.50","372615","gsearch","nonbrand","g_ad_1","desktop"
"24068","30.50","372632","socialbook","desktop_targeted","social_ad_2","desktop"
"24069","30.50","372636","","","","desktop"
"24070","30.50","372658","socialbook","desktop_targeted","social_ad_2","desktop"
"24071","37.50","372669","gsearch","brand","g_ad_2","desktop"
"24072","30.50","372688","gsearch","brand","g_ad_2","desktop"
"24073","51.00","372694","bsearch","nonbrand","b_ad_1","mobile"
"24074","30.50","372697","gsearch","nonbrand","g_ad_1","desktop"
"24075","51.00","372700","bsearch","nonbrand","b_ad_1","desktop"
"24076","30.50","372727","gsearch","nonbrand","g_ad_1","desktop"
"24077","30.50","372737","bsearch","nonbrand","b_ad_1","desktop"
"24079","30.50","372743","bsearch","nonbrand","b_ad_1","desktop"
"24080","62.00","372747","gsearch","nonbrand","g_ad_1","desktop"
"24078","37.50","372748","gsearch","brand","g_ad_2","mobile"
"24081","30.50","372770","gsearch","brand","g_ad_2","desktop"
"24082","51.00","372779","","","","mobile"
"24083","51.00","372783","bsearch","nonbrand","b_ad_1","desktop"
"24084","62.00","372806","gsearch","brand","g_ad_2","desktop"
"24086","30.50","372844","bsearch","brand","b_ad_2","desktop"
"24085","37.50","372849","","","","desktop"
"24087","37.50","372852","","","","desktop"
"24088","62.00","372861","gsearch","nonbrand","g_ad_1","desktop"
"24089","31.50","372873","gsearch","nonbrand","g_ad_1","desktop"
"24090","31.50","372878","gsearch","nonbrand","g_ad_1","desktop"
"24091","51.00","372895","gsearch","brand","g_ad_2","desktop"
"24092","68.00","372913","gsearch","nonbrand","g_ad_1","desktop"
"24093","30.50","372922","gsearch","nonbrand","g_ad_1","desktop"
"24095","51.00","372951","gsearch","nonbrand","g_ad_1","desktop"
"24094","30.50","372952","","","","mobile"
"24096","62.00","372955","gsearch","nonbrand","g_ad_1","desktop"
"24097","30.50","372970","gsearch","nonbrand","g_ad_1","desktop"
"24098","69.00","372980","gsearch","brand","g_ad_2","mobile"
"24099","30.50","372981","","","","desktop"
"24100","30.50","373040","gsearch","nonbrand","g_ad_1","desktop"
"24101","30.50","373076","gsearch","brand","g_ad_2","desktop"
"24102","30.50","373080","gsearch","nonbrand","g_ad_1","mobile"
"24103","37.50","373082","","","","desktop"
"24104","30.50","373091","gsearch","brand","g_ad_2","mobile"
"24105","31.50","373101","gsearch","nonbrand","g_ad_1","desktop"
"24106","30.50","373103","socialbook","desktop_targeted","social_ad_2","desktop"
"24107","58.00","373111","gsearch","nonbrand","g_ad_1","desktop"
"24108","51.00","373119","bsearch","nonbrand","b_ad_1","desktop"
"24109","37.50","373128","","","","desktop"
"24110","51.00","373136","gsearch","brand","g_ad_2","desktop"
"24111","37.50","373146","gsearch","nonbrand","g_ad_1","desktop"
"24112","30.50","373153","","","","desktop"
"24113","30.50","373165","gsearch","nonbrand","g_ad_1","desktop"
"24114","30.50","373169","bsearch","nonbrand","b_ad_1","desktop"
"24115","62.00","373180","gsearch","nonbrand","g_ad_1","desktop"
"24116","51.00","373214","gsearch","nonbrand","g_ad_1","desktop"
"24117","30.50","373224","gsearch","nonbrand","g_ad_1","desktop"
"24119","37.50","373225","gsearch","nonbrand","g_ad_1","desktop"
"24120","51.00","373233","gsearch","nonbrand","g_ad_1","mobile"
"24118","30.50","373242","socialbook","desktop_targeted","social_ad_2","desktop"
"24121","30.50","373276","gsearch","nonbrand","g_ad_1","desktop"
"24122","52.00","373291","gsearch","nonbrand","g_ad_1","mobile"
"24124","30.50","373301","","","","mobile"
"24123","30.50","373304","","","","desktop"
"24125","30.50","373310","","","","desktop"
"24126","30.50","373314","gsearch","nonbrand","g_ad_1","desktop"
"24127","51.00","373368","bsearch","nonbrand","b_ad_1","desktop"
"24128","37.50","373405","gsearch","nonbrand","g_ad_1","desktop"
"24129","30.50","373422","gsearch","nonbrand","g_ad_1","mobile"
"24130","68.00","373456","gsearch","brand","g_ad_2","desktop"
"24131","52.00","373468","gsearch","nonbrand","g_ad_1","desktop"
"24133","30.50","373484","gsearch","nonbrand","g_ad_1","desktop"
"24134","30.50","373491","gsearch","nonbrand","g_ad_1","desktop"
"24135","37.50","373496","gsearch","nonbrand","g_ad_1","desktop"
"24136","68.00","373539","gsearch","nonbrand","g_ad_1","mobile"
"24137","37.50","373554","","","","mobile"
"24138","51.00","373559","gsearch","nonbrand","g_ad_1","desktop"
"24139","30.50","373560","","","","mobile"
"24140","30.50","373575","gsearch","nonbrand","g_ad_1","desktop"
"24141","30.50","373595","bsearch","nonbrand","b_ad_1","mobile"
"24143","31.50","373604","gsearch","nonbrand","g_ad_1","mobile"
"24142","30.50","373609","gsearch","nonbrand","g_ad_1","desktop"
"24144","58.00","373623","socialbook","desktop_targeted","social_ad_2","desktop"
"24145","62.00","373636","gsearch","nonbrand","g_ad_1","mobile"
"24146","52.00","373645","bsearch","nonbrand","b_ad_1","desktop"
"24148","30.50","373659","gsearch","nonbrand","g_ad_1","desktop"
"24147","30.50","373660","gsearch","nonbrand","g_ad_1","desktop"
"24149","37.50","373667","bsearch","nonbrand","b_ad_1","desktop"
"24151","31.50","373669","gsearch","nonbrand","g_ad_1","desktop"
"24152","30.50","373675","gsearch","brand","g_ad_2","desktop"
"24150","37.50","373676","gsearch","nonbrand","g_ad_1","desktop"
"24153","30.50","373701","gsearch","nonbrand","g_ad_1","desktop"
"24154","68.00","373702","gsearch","nonbrand","g_ad_1","desktop"
"24155","51.00","373726","gsearch","nonbrand","g_ad_1","desktop"
"24158","37.50","373765","gsearch","nonbrand","g_ad_1","desktop"
"24157","68.00","373768","gsearch","nonbrand","g_ad_1","desktop"
"24156","30.50","373776","bsearch","nonbrand","b_ad_1","desktop"
"24161","30.50","373809","gsearch","nonbrand","g_ad_1","desktop"
"24159","37.50","373811","socialbook","desktop_targeted","social_ad_2","desktop"
"24160","51.00","373814","gsearch","nonbrand","g_ad_1","desktop"
"24163","62.00","373821","gsearch","nonbrand","g_ad_1","desktop"
"24162","30.50","373824","gsearch","nonbrand","g_ad_1","desktop"
"24164","30.50","373830","gsearch","nonbrand","g_ad_1","desktop"
"24165","30.50","373839","gsearch","nonbrand","g_ad_1","desktop"
"24166","51.00","373844","bsearch","nonbrand","b_ad_1","desktop"
"24167","51.00","373851","gsearch","brand","g_ad_2","desktop"
"24168","52.00","373869","gsearch","nonbrand","g_ad_1","mobile"
"24169","30.50","373886","socialbook","desktop_targeted","social_ad_2","desktop"
"24170","30.50","373930","gsearch","nonbrand","g_ad_1","desktop"
"24171","52.00","373953","bsearch","nonbrand","b_ad_1","desktop"
"24173","68.00","373987","gsearch","nonbrand","g_ad_1","desktop"
"24175","37.50","373995","gsearch","nonbrand","g_ad_1","desktop"
"24174","20.50","373997","gsearch","nonbrand","g_ad_1","desktop"
"24176","62.00","374009","gsearch","nonbrand","g_ad_1","desktop"
"24177","30.50","374015","bsearch","nonbrand","b_ad_1","desktop"
"24178","30.50","374029","","","","desktop"
"24179","30.50","374037","gsearch","nonbrand","g_ad_1","desktop"
"24181","37.50","374087","","","","mobile"
"24180","30.50","374089","bsearch","nonbrand","b_ad_1","desktop"
"24185","30.50","374126","gsearch","nonbrand","g_ad_1","mobile"
"24182","51.00","374134","gsearch","nonbrand","g_ad_1","mobile"
"24183","62.00","374138","gsearch","nonbrand","g_ad_1","desktop"
"24184","62.00","374151","gsearch","nonbrand","g_ad_1","desktop"
"24187","62.00","374184","gsearch","nonbrand","g_ad_1","desktop"
"24186","51.00","374192","bsearch","nonbrand","b_ad_1","desktop"
"24188","52.00","374209","gsearch","nonbrand","g_ad_1","desktop"
"24190","30.50","374216","gsearch","nonbrand","g_ad_1","desktop"
"24189","62.00","374220","gsearch","nonbrand","g_ad_1","desktop"
"24191","68.00","374225","gsearch","nonbrand","g_ad_1","desktop"
"24192","31.50","374231","gsearch","brand","g_ad_2","desktop"
"24193","30.50","374244","gsearch","nonbrand","g_ad_1","desktop"
"24194","30.50","374261","gsearch","brand","g_ad_2","desktop"
"24195","30.50","374293","gsearch","nonbrand","g_ad_1","desktop"
"24196","30.50","374322","bsearch","nonbrand","b_ad_1","mobile"
"24197","30.50","374352","","","","desktop"
"24198","68.00","374358","gsearch","nonbrand","g_ad_1","desktop"
"24199","30.50","374366","bsearch","nonbrand","b_ad_1","desktop"
"24200","30.50","374402","gsearch","nonbrand","g_ad_1","desktop"
"24205","51.00","374406","gsearch","nonbrand","g_ad_1","desktop"
"24204","31.50","374410","bsearch","brand","b_ad_2","desktop"
"24202","30.50","374411","bsearch","nonbrand","b_ad_1","desktop"
"24203","30.50","374414","gsearch","nonbrand","g_ad_1","desktop"
"24206","30.50","374416","gsearch","nonbrand","g_ad_1","desktop"
